"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
"6.00","0.28","0.29","19.30","0.051","36.00","174.00","0.99911","3.14","0.50","9.00","5"
"6.60","0.35","0.26","2.70","0.045","19.00","129.00","0.98952","3.24","0.48","13.00","7"
"5.90","0.22","0.18","6.40","0.041","28.00","120.00","0.99403","3.27","0.50","9.90","5"
"6.60","0.18","0.26","17.30","0.051","17.00","149.00","0.9984","3.00","0.43","9.40","6"
"7.70","0.28","0.24","2.40","0.044","29.00","157.00","0.99312","3.27","0.56","10.60","6"
"7.10","0.42","0.20","2.80","0.038","28.00","109.00","0.98968","3.23","0.47","13.40","6"
"6.70","0.32","0.32","1.70","0.031","31.00","114.00","0.98946","3.12","0.35","12.50","6"
"6.60","0.26","0.56","15.40","0.053","32.00","141.00","0.9981","3.11","0.49","9.30","5"
"6.60","0.26","0.56","15.40","0.053","32.00","141.00","0.9981","3.11","0.49","9.30","5"
"6.30","0.25","0.27","6.60","0.054","40.00","158.00","0.99378","3.20","0.48","10.30","5"
"6.20","0.21","0.24","1.20","0.051","31.00","95.00","0.99036","3.24","0.57","11.30","6"
"6.40","0.23","0.27","2.10","0.042","35.00","100.00","0.99094","3.03","0.63","10.90","6"
"4.70","0.145","0.29","1.00","0.042","35.00","90.00","0.9908","3.76","0.49","11.30","6"
"6.20","0.20","0.28","1.10","0.039","24.00","78.00","0.9899","3.36","0.47","12.10","6"
"7.00","0.28","0.28","1.40","0.039","12.00","83.00","0.99173","3.18","0.65","11.10","5"
"7.10","0.36","0.20","1.60","0.271","24.00","140.00","0.99356","3.11","0.63","9.80","5"
"5.70","0.25","0.22","9.80","0.049","50.00","125.00","0.99571","3.20","0.45","10.10","6"
"5.70","0.22","0.33","1.90","0.036","37.00","110.00","0.98945","3.26","0.58","12.40","6"
"6.00","0.20","0.38","1.30","0.034","37.00","104.00","0.98865","3.11","0.52","12.70","6"
"6.40","0.32","0.26","7.90","0.05","53.00","180.00","0.99514","3.14","0.50","9.60","5"
"6.40","0.32","0.26","7.90","0.05","53.00","180.00","0.99514","3.14","0.50","9.60","5"
"6.00","0.555","0.26","4.50","0.053","17.00","126.00","0.9943","3.24","0.46","9.10","5"
"5.90","0.22","0.45","22.60","0.12","55.00","122.00","0.99636","3.10","0.35","12.80","5"
"6.40","0.32","0.26","7.90","0.05","53.00","180.00","0.99514","3.14","0.50","9.60","5"
"6.20","0.30","0.33","3.50","0.037","37.00","155.00","0.98987","3.18","0.37","12.40","6"
"5.80","0.28","0.18","1.20","0.058","7.00","108.00","0.99288","3.23","0.58","9.55","4"
"6.70","0.31","0.33","2.00","0.033","12.00","74.00","0.99064","3.29","0.65","12.50","6"
"6.40","0.13","0.28","0.90","0.045","32.00","87.00","0.99175","3.47","0.52","11.20","6"
"6.70","0.48","0.49","2.90","0.03","28.00","122.00","0.98926","3.13","0.40","13.00","6"
"6.80","0.31","0.25","10.50","0.043","30.00","165.00","0.9972","3.36","0.55","10.55","6"
"7.50","0.24","0.29","1.10","0.046","34.00","84.00","0.9902","3.04","0.39","11.45","6"
"6.80","0.23","0.39","16.10","0.053","71.00","194.00","0.9988","3.18","0.64","10.20","6"
"7.50","0.24","0.29","1.10","0.046","34.00","84.00","0.9902","3.04","0.39","11.45","6"
"6.30","0.29","0.30","8.10","0.212","60.00","150.00","0.9958","3.10","0.40","9.30","5"
"6.80","0.20","0.25","6.20","0.052","22.00","106.00","0.9935","3.09","0.54","10.80","5"
"5.20","0.38","0.26","7.70","0.053","20.00","103.00","0.9925","3.27","0.45","12.20","6"
"7.80","0.27","0.33","2.40","0.053","36.00","175.00","0.992","3.20","0.55","11.00","6"
"6.60","0.54","0.21","16.30","0.055","41.00","182.00","0.9986","3.35","0.54","10.40","6"
"7.10","0.25","0.31","2.30","0.05","32.00","156.00","0.9914","3.14","0.51","11.40","6"
"5.80","0.61","0.01","8.40","0.041","31.00","104.00","0.9909","3.26","0.72","14.05","7"
"6.50","0.32","0.23","8.50","0.051","20.00","138.00","0.9943","3.03","0.42","10.70","5"
"6.70","0.23","0.17","1.30","0.061","14.00","100.00","0.9925","3.07","0.55","9.50","5"
"6.80","0.33","0.30","2.10","0.047","35.00","147.00","0.9886","3.24","0.56","13.40","6"
"6.10","0.27","0.32","1.10","0.034","24.00","110.00","0.9898","3.36","0.40","12.50","6"
"6.80","0.40","0.29","2.80","0.044","27.00","97.00","0.9904","3.12","0.42","11.20","6"
"7.10","0.28","0.26","2.80","0.039","50.00","118.00","0.9908","3.06","0.59","11.20","6"
"6.20","0.32","0.32","2.20","0.036","15.00","70.00","0.9899","3.16","0.48","12.70","6"
"6.80","0.17","0.17","5.10","0.049","26.00","82.00","0.993","3.00","0.38","9.80","6"
"5.80","0.13","0.22","12.70","0.058","24.00","183.00","0.9956","3.32","0.42","11.70","6"
"6.30","0.36","0.20","2.00","0.048","48.00","191.00","0.9929","3.17","0.51","9.60","5"
"6.70","0.18","0.25","14.30","0.048","79.00","149.00","0.9975","3.12","0.37","9.70","5"
"6.60","0.16","0.25","9.80","0.049","59.50","137.00","0.995","3.16","0.38","10.00","6"
"5.80","0.13","0.22","12.70","0.058","24.00","183.00","0.9956","3.32","0.42","11.70","6"
"6.80","0.17","0.17","5.10","0.049","26.00","82.00","0.993","3.00","0.38","9.80","6"
"6.40","0.37","0.19","3.50","0.068","18.00","101.00","0.9934","3.03","0.38","9.00","6"
"7.30","0.26","0.53","12.70","0.047","60.50","164.50","0.9984","3.06","0.45","9.10","6"
"7.30","0.28","0.54","12.90","0.049","62.00","162.50","0.9984","3.06","0.45","9.10","6"
"5.80","0.12","0.21","1.30","0.056","35.00","121.00","0.9908","3.32","0.33","11.40","6"
"6.10","0.25","0.18","10.50","0.049","41.00","124.00","0.9963","3.14","0.35","10.50","5"
"6.40","0.24","0.27","1.50","0.04","35.00","105.00","0.98914","3.13","0.30","12.40","6"
"7.30","0.26","0.53","12.70","0.047","60.50","156.00","0.9984","3.06","0.45","9.10","6"
"7.30","0.28","0.54","12.90","0.049","62.00","152.00","0.9984","3.06","0.45","9.10","6"
"8.30","0.18","0.37","1.20","0.049","6.00","94.00","0.9937","3.18","0.52","10.10","5"
"7.10","0.09","0.30","6.20","0.032","24.00","134.00","0.993","2.99","0.39","10.90","6"
"8.30","0.14","0.36","8.80","0.026","13.00","60.00","0.9956","3.13","0.35","11.05","5"
"6.90","0.28","0.37","9.10","0.037","16.00","76.00","0.9948","3.05","0.54","11.10","5"
"6.90","0.28","0.37","9.10","0.037","16.00","76.00","0.9948","3.05","0.54","11.10","5"
"5.80","0.28","0.30","3.90","0.026","36.00","105.00","0.98963","3.26","0.58","12.75","6"
"6.50","0.20","0.31","2.10","0.033","32.00","95.00","0.989435","2.96","0.61","12.00","6"
"5.90","0.29","0.32","1.40","0.022","17.00","47.00","0.9899","3.35","0.35","11.50","6"
"6.40","0.46","0.22","14.70","0.047","51.00","183.00","0.998275","3.39","0.60","10.50","5"
"7.00","0.23","0.32","1.80","0.048","25.00","113.00","0.9915","3.11","0.47","11.10","6"
"6.40","0.55","0.26","9.60","0.027","20.00","104.00","0.9924","3.22","0.73","13.10","6"
"6.10","0.20","0.40","1.90","0.028","32.00","138.00","0.9914","3.26","0.72","11.70","5"
"5.90","0.21","0.23","7.90","0.033","22.00","130.00","0.9944","3.38","0.59","10.90","6"
"5.60","0.26","0.27","10.60","0.03","27.00","119.00","0.9947","3.40","0.34","10.70","7"
"7.00","0.23","0.35","1.40","0.036","31.00","113.00","0.9912","3.16","0.48","10.80","7"
"5.80","0.28","0.66","9.10","0.039","26.00","159.00","0.9965","3.66","0.55","10.80","5"
"6.40","0.30","0.27","4.40","0.055","17.00","135.00","0.9925","3.23","0.44","12.20","6"
"6.20","0.20","0.32","2.80","0.05","17.00","126.00","0.9936","3.18","0.55","9.40","6"
"5.80","0.29","0.15","1.10","0.029","12.00","83.00","0.9898","3.30","0.40","11.40","6"
"5.70","0.22","0.28","1.30","0.027","26.00","101.00","0.98948","3.35","0.38","12.50","7"
"6.80","0.32","0.23","3.30","0.026","31.00","99.00","0.9896","3.10","0.40","12.40","6"
"6.20","0.20","0.26","9.70","0.03","39.00","102.00","0.9908","3.08","0.56","12.90","7"
"6.10","0.35","0.24","2.30","0.034","25.00","133.00","0.9906","3.34","0.59","12.00","7"
"5.90","0.30","0.29","1.10","0.036","23.00","56.00","0.9904","3.19","0.38","11.30","5"
"6.30","0.15","0.34","11.40","0.05","25.00","96.00","0.99754","3.21","0.49","10.00","6"
"4.80","0.13","0.32","1.20","0.042","40.00","98.00","0.9898","3.42","0.64","11.80","7"
"6.00","0.27","0.26","1.30","0.038","32.00","138.00","0.99125","3.46","0.43","11.10","6"
"6.40","0.23","0.37","7.90","0.05","60.00","150.00","0.99488","2.86","0.49","9.30","6"
"5.90","0.34","0.25","2.00","0.042","12.00","110.00","0.99034","3.02","0.54","11.40","6"
"5.00","0.33","0.23","11.80","0.03","23.00","158.00","0.99322","3.41","0.64","11.80","6"
"5.40","0.29","0.38","1.20","0.029","31.00","132.00","0.98895","3.28","0.36","12.40","6"
"8.00","0.33","0.35","10.00","0.035","22.00","108.00","0.99457","3.12","0.36","11.60","6"
"5.40","0.29","0.38","1.20","0.029","31.00","132.00","0.98895","3.28","0.36","12.40","6"
"6.40","0.33","0.30","7.20","0.041","42.00","168.00","0.99331","3.22","0.49","11.10","6"
"7.00","0.33","0.78","9.90","0.042","21.00","251.00","0.99435","3.01","0.55","11.00","6"
"5.80","0.42","0.30","2.20","0.035","26.00","129.00","0.989","3.32","0.47","12.90","6"
"6.70","0.53","0.29","4.30","0.069","20.00","114.00","0.99014","3.22","0.59","13.40","6"
"6.70","0.66","0.00","13.00","0.033","32.00","75.00","0.99551","3.15","0.50","10.70","6"
"6.50","0.16","0.33","1.00","0.027","23.00","75.00","0.9908","3.30","0.39","11.40","7"
"6.90","0.23","0.35","6.90","0.03","45.00","116.00","0.99244","2.80","0.54","11.00","6"
"6.40","0.17","0.34","13.40","0.044","45.00","139.00","0.99752","3.06","0.43","9.10","6"
"5.00","0.33","0.18","4.60","0.032","40.00","124.00","0.99114","3.18","0.40","11.00","6"
"6.50","0.29","0.32","3.00","0.036","38.00","93.00","0.9906","3.16","0.59","12.00","6"
"6.60","0.28","0.30","12.90","0.033","31.00","177.00","0.99479","3.12","0.39","11.20","6"
"6.20","0.36","0.27","3.20","0.032","13.00","73.00","0.98942","2.90","0.69","12.60","7"
"6.00","0.615","0.04","0.80","0.032","8.00","50.00","0.99036","3.14","0.40","11.00","4"
"5.90","0.44","0.36","2.50","0.03","12.00","73.00","0.99201","3.22","0.48","10.80","6"
"5.90","0.42","0.36","2.40","0.034","19.00","77.00","0.99184","3.25","0.48","10.90","5"
"5.80","0.34","0.21","7.20","0.041","48.00","146.00","0.99441","3.16","0.49","9.80","5"
"5.80","0.27","0.20","7.30","0.04","42.00","145.00","0.99442","3.15","0.48","9.80","5"
"6.10","0.44","0.28","4.25","0.032","43.00","132.00","0.9916","3.26","0.47","11.266667","7"
"7.30","0.28","0.37","1.20","0.039","26.00","99.00","0.99198","3.01","0.62","10.80","5"
"6.40","0.62","0.12","4.70","0.06","33.00","196.00","0.99556","3.22","0.48","8.90","5"
"6.40","0.38","0.19","4.50","0.038","36.00","119.00","0.99151","3.07","0.42","11.20","6"
"7.50","0.305","0.38","1.40","0.047","30.00","95.00","0.99158","3.22","0.52","11.50","7"
"6.60","0.40","0.30","5.30","0.038","20.00","125.00","0.99204","3.36","0.73","12.60","6"
"6.40","0.40","0.25","4.20","0.032","15.00","91.00","0.98988","3.26","0.52","13.10","6"
"8.30","0.49","0.23","6.65","0.034","6.00","158.00","0.99344","3.05","0.48","11.20","5"
"6.30","0.30","0.91","8.20","0.034","50.00","199.00","0.99394","3.39","0.49","11.70","6"
"6.10","0.19","0.37","2.60","0.041","24.00","99.00","0.99153","3.18","0.50","10.90","6"
"5.70","0.25","0.32","12.20","0.041","43.00","127.00","0.99524","3.23","0.53","10.40","7"
"6.30","0.30","0.91","8.20","0.034","50.00","199.00","0.99394","3.39","0.49","11.70","6"
"5.80","0.29","0.38","10.70","0.038","49.00","136.00","0.99366","3.11","0.59","11.20","6"
"5.80","0.345","0.15","10.80","0.033","26.00","120.00","0.99494","3.25","0.49","10.00","6"
"6.00","0.24","0.41","1.30","0.036","42.00","118.00","0.99018","3.04","0.64","11.75","6"
"5.70","0.24","0.30","1.30","0.03","25.00","98.00","0.98968","3.37","0.43","12.40","7"
"6.50","0.21","0.35","5.70","0.043","47.00","197.00","0.99392","3.24","0.50","10.10","6"
"6.80","0.29","0.22","3.40","0.035","40.00","122.00","0.99024","3.09","0.47","12.30","6"
"5.00","0.24","0.34","1.10","0.034","49.00","158.00","0.98774","3.32","0.32","13.10","7"
"5.90","0.18","0.28","1.00","0.037","24.00","88.00","0.99094","3.29","0.55","10.65","7"
"6.70","0.61","0.21","1.65","0.117","40.00","240.00","0.9938","3.11","0.57","9.30","5"
"5.70","0.695","0.06","6.80","0.042","9.00","84.00","0.99432","3.44","0.44","10.20","5"
"5.60","0.695","0.06","6.80","0.042","9.00","84.00","0.99432","3.44","0.44","10.20","5"
"6.30","0.36","0.28","2.50","0.035","18.00","73.00","0.98868","3.10","0.47","12.80","7"
"6.00","0.29","0.41","10.80","0.048","55.00","149.00","0.9937","3.09","0.59","10.966667","7"
"6.00","0.29","0.41","10.80","0.048","55.00","149.00","0.9937","3.09","0.59","10.966667","7"
"6.00","0.29","0.41","10.80","0.048","55.00","149.00","0.9937","3.09","0.59","11.00","7"
"7.10","0.43","0.25","2.80","0.036","43.00","132.00","0.98975","3.21","0.47","13.40","6"
"6.60","0.33","0.41","2.00","0.027","14.00","79.00","0.99063","3.27","0.63","12.40","6"
"8.00","0.23","0.41","1.10","0.048","35.00","150.00","0.99168","3.09","0.47","11.20","5"
"7.30","0.17","0.36","8.20","0.028","44.00","111.00","0.99272","3.14","0.41","12.40","6"
"6.00","0.17","0.33","6.00","0.036","30.00","111.00","0.99362","3.32","0.58","10.133333","7"
"6.10","0.16","0.34","6.10","0.034","31.00","114.00","0.99365","3.32","0.58","10.133333","7"
"7.30","0.17","0.36","8.20","0.028","44.00","111.00","0.99272","3.14","0.41","12.40","6"
"6.40","0.31","0.53","8.80","0.057","36.00","221.00","0.99642","3.17","0.44","9.10","5"
"6.10","0.16","0.34","6.10","0.034","31.00","114.00","0.99365","3.32","0.58","10.15","7"
"6.00","0.17","0.33","6.00","0.036","30.00","111.00","0.99362","3.32","0.58","10.15","7"
"5.90","0.44","0.33","1.20","0.049","12.00","117.00","0.99134","3.46","0.44","11.50","5"
"6.60","0.285","0.49","11.40","0.035","57.00","137.00","0.99732","3.08","0.54","8.90","6"
"4.90","0.335","0.14","1.30","0.036","69.00","168.00","0.99212","3.47","0.46","10.466667","5"
"4.90","0.335","0.14","1.30","0.036","69.00","168.00","0.99212","3.47","0.46","10.466667","5"
"6.00","0.28","0.52","6.20","0.028","37.00","104.00","0.99161","3.28","0.51","11.80","7"
"5.80","0.35","0.29","3.20","0.034","41.00","151.00","0.9912","3.35","0.58","11.633333","7"
"6.60","0.285","0.49","11.40","0.035","57.00","137.00","0.99732","3.08","0.54","8.90","6"
"4.70","0.335","0.14","1.30","0.036","69.00","168.00","0.99212","3.47","0.46","10.50","5"
"6.80","0.63","0.04","1.30","0.058","25.00","133.00","0.99271","3.17","0.39","10.20","4"
"5.60","0.27","0.37","0.90","0.025","11.00","49.00","0.98845","3.29","0.33","13.10","6"
"6.80","0.32","0.33","0.70","0.027","15.00","66.00","0.9899","3.11","0.31","11.80","6"
"6.50","0.33","0.32","1.00","0.041","39.00","120.00","0.99004","3.06","0.37","12.20","6"
"6.00","0.24","0.34","1.00","0.036","52.00","184.00","0.99097","3.44","0.44","11.45","6"
"6.80","0.63","0.04","1.30","0.058","25.00","133.00","0.99271","3.17","0.39","10.20","4"
"6.70","0.16","0.32","12.50","0.035","18.00","156.00","0.99666","2.88","0.36","9.00","6"
"6.70","0.16","0.32","12.50","0.035","18.00","156.00","0.99666","2.88","0.36","9.00","6"
"6.70","0.16","0.32","12.50","0.035","18.00","156.00","0.99666","2.88","0.36","9.00","6"
"6.70","0.16","0.32","12.50","0.035","18.00","156.00","0.99666","2.88","0.36","9.00","6"
"6.90","0.19","0.31","19.25","0.043","38.00","167.00","0.99954","2.93","0.52","9.10","7"
"6.00","0.36","0.32","1.10","0.053","26.00","173.00","0.99414","3.38","0.54","8.80","5"
"6.70","0.35","0.32","9.00","0.032","29.00","113.00","0.99188","3.13","0.65","12.90","7"
"6.70","0.35","0.32","9.00","0.032","29.00","113.00","0.99188","3.13","0.65","12.90","7"
"7.00","0.27","0.74","1.30","0.173","34.00","121.00","0.99334","3.04","0.46","9.20","6"
"6.80","0.30","0.33","12.80","0.041","60.00","168.00","0.99659","3.10","0.56","9.80","5"
"6.80","0.30","0.33","12.80","0.041","60.00","168.00","0.99659","3.10","0.56","9.80","5"
"6.40","0.69","0.09","7.60","0.044","34.00","144.00","0.9948","3.26","0.38","10.10","6"
"6.40","0.69","0.09","7.60","0.044","34.00","144.00","0.9948","3.26","0.38","10.10","6"
"5.90","0.12","0.28","1.40","0.037","36.00","83.00","0.99074","3.33","0.42","10.90","7"
"5.70","0.27","0.16","9.00","0.053","32.00","111.00","0.99474","3.36","0.37","10.40","6"
"7.20","0.33","0.28","1.40","0.034","26.00","109.00","0.99246","3.28","0.57","10.60","6"
"5.90","0.21","0.31","1.80","0.033","45.00","142.00","0.98984","3.35","0.50","12.70","6"
"5.40","0.33","0.31","4.00","0.03","27.00","108.00","0.99031","3.30","0.43","12.20","7"
"5.70","0.27","0.16","9.00","0.053","32.00","111.00","0.99474","3.36","0.37","10.40","6"
"6.40","0.28","0.28","3.00","0.04","19.00","98.00","0.99216","3.25","0.47","11.10","6"
"6.10","0.22","0.40","1.85","0.031","25.00","111.00","0.98966","3.03","0.30","11.80","7"
"6.70","0.15","0.32","7.90","0.034","17.00","81.00","0.99512","3.29","0.31","10.00","6"
"6.70","0.15","0.32","7.90","0.034","17.00","81.00","0.99512","3.29","0.31","10.00","6"
"6.10","0.32","0.33","10.70","0.036","27.00","98.00","0.99521","3.34","0.52","10.20","6"
"6.00","0.25","0.28","7.70","0.053","37.00","132.00","0.99489","3.06","0.50","9.40","6"
"6.10","0.32","0.33","10.70","0.036","27.00","98.00","0.99521","3.34","0.52","10.20","6"
"6.90","0.31","0.33","12.70","0.038","33.00","116.00","0.9954","3.04","0.65","10.40","6"
"6.30","0.48","0.48","1.80","0.035","35.00","96.00","0.99121","3.49","0.74","12.20","6"
"6.00","0.25","0.28","7.70","0.053","37.00","132.00","0.99489","3.06","0.50","9.40","6"
"6.80","0.32","0.43","1.60","0.05","4.00","65.00","0.99346","3.27","0.47","10.70","5"
"5.30","0.31","0.38","10.50","0.031","53.00","140.00","0.99321","3.34","0.46","11.70","6"
"5.50","0.16","0.31","1.20","0.026","31.00","68.00","0.9898","3.33","0.44","11.633333","6"
"6.00","0.17","0.36","1.70","0.042","14.00","61.00","0.99144","3.22","0.54","10.80","6"
"6.00","0.16","0.36","1.60","0.042","13.00","61.00","0.99143","3.22","0.54","10.80","6"
"6.10","0.24","0.32","9.00","0.031","41.00","134.00","0.99234","3.25","0.26","12.30","7"
"5.50","0.30","0.25","1.90","0.029","33.00","118.00","0.98972","3.36","0.66","12.50","6"
"5.50","0.16","0.31","1.20","0.026","31.00","68.00","0.9898","3.33","0.44","11.65","6"
"6.00","0.32","0.46","1.50","0.05","56.00","189.00","0.99308","3.24","0.49","9.60","5"
"6.10","0.27","0.31","3.90","0.034","42.00","137.00","0.99218","3.24","0.46","10.90","6"
"6.00","0.27","0.32","3.60","0.035","36.00","133.00","0.99215","3.23","0.46","10.80","6"
"6.00","0.14","0.37","1.20","0.032","63.00","148.00","0.99185","3.32","0.44","11.20","5"
"5.00","0.24","0.19","5.00","0.043","17.00","101.00","0.99438","3.67","0.57","10.00","5"
"6.10","0.26","0.25","2.90","0.047","289.00","440.00","0.99314","3.44","0.64","10.50","3"
"6.30","0.23","0.50","10.40","0.043","61.00","132.00","0.99542","2.86","0.46","9.10","6"
"5.60","0.26","0.50","11.40","0.029","25.00","93.00","0.99428","3.23","0.49","10.50","6"
"6.10","0.34","0.24","18.35","0.05","33.00","184.00","0.99943","3.12","0.61","9.30","5"
"6.20","0.35","0.25","18.40","0.051","28.00","182.00","0.99946","3.13","0.62","9.30","6"
"6.00","0.14","0.37","1.20","0.032","63.00","148.00","0.99185","3.32","0.44","11.20","5"
"7.30","0.36","0.62","7.10","0.033","48.00","185.00","0.99472","3.14","0.62","10.60","6"
"5.10","0.25","0.36","1.30","0.035","40.00","78.00","0.9891","3.23","0.64","12.10","7"
"6.40","0.19","0.35","10.20","0.043","40.00","106.00","0.99632","3.16","0.50","9.70","6"
"6.60","0.29","0.73","2.20","0.027","21.00","92.00","0.99","3.12","0.48","12.40","6"
"6.00","0.38","0.26","3.50","0.035","38.00","111.00","0.98872","3.18","0.47","13.60","7"
"6.00","0.38","0.26","3.50","0.035","38.00","111.00","0.98872","3.18","0.47","13.60","7"
"6.50","0.20","0.35","3.90","0.04","27.00","140.00","0.99102","2.98","0.53","11.80","6"
"6.60","0.17","0.26","7.40","0.052","45.00","128.00","0.99388","3.16","0.37","10.00","6"
